ERR1971344_pass.sam	119	0	0	0	0	0	0	0	0	0	0	0	6	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	1	5	2	0	0	1	2	0	0	0	0	1	6	8	6	66	69	357	57495	845317	1074548	578417	57495	357	69	66	6	8	6	1	0	0	0	0	2	1	0	0	2	5	1	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	15	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0	0	0	0	0	0	119
ERR1971351_pass.sam	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	11	6	0	0	0	0	0	0	0	0	12	4	0	0	0	1	1	1	0	0	2	0	0	0	8	9	1	7	0	0	0	0	4	0	0	0	0	8	15	16	12	12	3	13	18	19	19	12	22	14	15	11	57	60	11	27	29	111	209	168	5613	119093	246174	441042	225768	119093	5613	168	209	111	29	27	11	60	57	11	15	14	22	12	19	19	18	13	3	12	12	16	15	8	0	0	0	0	4	0	0	0	0	7	1	9	8	0	0	0	2	0	0	1	1	1	0	0	0	4	12	0	0	0	0	0	0	0	0	6	11	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205
ERR1971354_pass.sam	563	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	17	14	0	0	0	0	0	0	0	0	19	6	0	0	0	0	12	0	0	1	2	0	0	2	6	10	3	5	0	0	0	1	7	0	0	0	0	11	23	36	23	23	13	25	44	41	29	14	30	27	45	33	83	135	37	59	62	176	407	399	5078	231758	809473	1201836	658909	231758	5078	399	407	176	62	59	37	135	83	33	45	27	30	14	29	41	44	25	13	23	23	36	23	11	0	0	0	0	7	1	0	0	0	5	3	10	6	2	0	0	2	1	0	0	12	0	0	0	0	6	19	0	0	0	0	0	0	0	0	14	17	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	563
ERR1971359_pass.sam	520	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	1	0	0	2	0	0	4	6	21	5	18	0	1	1	0	3	1	0	6	19	23	26	50	59	40	1	21	66	58	26	22	37	16	51	37	83	181	34	76	85	294	551	518	7251	320148	690461	1109792	595679	320148	7251	518	551	294	85	76	34	181	83	37	51	16	37	22	26	58	66	21	1	40	59	50	26	23	19	6	0	1	3	0	1	1	0	18	5	21	6	4	0	0	2	0	0	1	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	520
ERR1971360_pass.sam	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	23	2	0	0	0	1	3	0	0	0	2	0	0	4	4	9	8	15	0	0	0	0	5	1	0	0	1	12	21	26	29	22	11	36	52	35	26	12	40	9	37	13	56	122	26	42	65	169	338	278	7809	202146	196676	437532	183598	202146	7809	278	338	169	65	42	26	122	56	13	37	9	40	12	26	35	52	36	11	22	29	26	21	12	1	0	0	1	5	0	0	0	0	15	8	9	4	4	0	0	2	0	0	0	3	1	0	0	0	2	23	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457
ERR1971365_pass.sam	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	5	0	0	1	0	0	0	0	0	0	0	0	1	3	1	3	10	0	0	1	1	1	0	0	0	0	6	20	40	13	26	1	7	13	17	8	4	12	12	21	23	32	30	10	21	22	132	190	199	2950	110624	514283	657718	441383	110624	2950	199	190	132	22	21	10	30	32	23	21	12	12	4	8	17	13	7	1	26	13	40	20	6	0	0	0	0	1	1	1	0	0	10	3	1	3	1	0	0	0	0	0	0	0	0	1	0	0	5	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99
ERR1971369_pass.sam	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	7	1	0	0	0	2	2	0	0	0	0	0	0	11	9	1	18	1	0	0	2	0	1	0	1	1	13	10	32	9	20	7	6	25	36	23	7	23	20	28	21	59	103	23	46	41	132	269	257	2005	159148	714620	1117806	630076	159148	2005	257	269	132	41	46	23	103	59	21	28	20	23	7	23	36	25	6	7	20	9	32	10	13	1	1	0	1	0	2	0	0	1	18	1	9	11	0	0	0	0	0	0	2	2	0	0	0	1	7	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358
ERR1971371_pass.sam	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	10	5	0	0	0	0	0	0	0	0	4	7	0	0	0	0	3	1	0	0	1	0	0	2	7	4	3	7	0	0	0	0	1	0	0	0	0	5	6	16	14	13	7	9	15	11	15	7	12	7	18	15	24	53	6	22	18	81	143	119	1497	94977	410999	528324	343551	94977	1497	119	143	81	18	22	6	53	24	15	18	7	12	7	15	11	15	9	7	13	14	16	6	5	0	0	0	0	1	0	0	0	0	7	3	4	7	2	0	0	1	0	0	1	3	0	0	0	0	7	4	0	0	0	0	0	0	0	0	5	10	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236
ERR1971373_pass.sam	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	5	4	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	2	0	2	8	1	0	0	1	0	0	0	2	2	2	1	1	9	33	31	52	20085	429069	696188	305013	20085	52	31	33	9	1	1	2	2	2	0	0	0	1	0	0	1	8	2	0	2	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	5	4	5	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61
ERR1971375_pass.sam	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	20	3	0	0	0	0	10	0	0	0	1	0	0	0	5	5	8	14	0	0	2	1	2	2	1	0	0	15	20	44	26	31	5	18	33	31	22	17	19	14	27	16	76	114	29	43	57	144	290	275	4317	172221	436424	704534	385900	172221	4317	275	290	144	57	43	29	114	76	16	27	14	19	17	22	31	33	18	5	31	26	44	20	15	0	0	1	2	2	1	2	0	0	14	8	5	5	0	0	0	1	0	0	0	10	0	0	0	0	3	20	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304
ERR1971377_pass.sam	381	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	10	0	0	0	0	0	0	0	17	13	0	0	0	0	0	4	14	0	0	0	0	9	0	1	0	0	13	29	54	38	25	14	6	40	37	20	19	12	9	51	42	47	61	24	25	61	204	324	323	3065	210475	852807	1280516	757935	210475	3065	323	324	204	61	25	24	61	47	42	51	9	12	19	20	37	40	6	14	25	38	54	29	13	0	0	1	0	9	0	0	0	0	14	4	0	0	0	0	0	13	17	0	0	0	0	0	0	0	10	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	381
ERR1971378_pass.sam	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	4	0	0	0	0	8	0	0	0	0	0	0	0	5	7	2	18	0	0	0	0	1	0	0	0	0	13	10	16	14	12	0	10	34	23	18	7	13	7	28	14	30	64	22	48	27	126	209	197	2657	137943	429700	631720	365808	137943	2657	197	209	126	27	48	22	64	30	14	28	7	13	7	18	23	34	10	0	12	14	16	10	13	0	0	0	0	1	0	0	0	0	18	2	7	5	0	0	0	0	0	0	0	8	0	0	0	0	4	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182
ERR1971380_pass.sam	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	10	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	1	1	0	1	0	0	1	5	7	4	10	3	5	10	1	0	1	3	4	1	6	3	1	3	12	16	49	96	109	4478	86389	297618	362648	257370	86389	4478	109	96	49	16	12	3	1	3	6	1	4	3	1	0	1	10	5	3	10	4	7	5	1	0	0	1	0	1	1	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13	10	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194
ERR1971381_pass.sam	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	4	0	0	0	0	0	0	0	1	4	4	0	0	0	0	5	1	0	0	0	0	0	2	6	4	3	7	0	0	0	1	2	0	0	0	0	5	8	9	2	14	2	10	15	19	20	8	8	6	18	17	27	55	21	23	19	61	144	155	1334	82990	779357	1397302	567143	82990	1334	155	144	61	19	23	21	55	27	17	18	6	8	8	20	19	15	10	2	14	2	9	8	5	0	0	0	0	2	1	0	0	0	7	3	4	6	2	0	0	0	0	0	1	5	0	0	0	0	4	4	1	0	0	0	0	0	0	0	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278
ERR1971383_pass.sam	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	5	3	0	0	0	0	3	0	0	0	0	0	0	1	3	1	0	5	0	0	0	0	1	0	0	0	0	1	6	5	2	4	0	6	6	12	10	2	10	6	10	12	7	23	8	20	6	34	64	78	321	39768	522040	1132014	375638	39768	321	78	64	34	6	20	8	23	7	12	10	6	10	2	10	12	6	6	0	4	2	5	6	1	0	0	0	0	1	0	0	0	0	5	0	1	3	1	0	0	0	0	0	0	3	0	0	0	0	3	5	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169
ERR1971386_pass.sam	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	24	0	0	1	27	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	15	0	0	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	1	8	10	0	0	4	4	0	0	0	0	1	10	1	3	113	91	1142	125918	937669	679276	814677	125918	1142	91	113	3	1	10	1	0	0	0	0	4	4	0	0	10	8	1	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	27	1	0	0	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137
